MONTH,DAY_OF_MONTH,OP_CARRIER_FL_NUM,ORIGIN_CITY_NAME,DEST_CITY_NAME,DEP_DELAY,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1,25,1816,"Chicago, IL","Newark, NJ",-12,,,,,,
1,25,1810,"Newark, NJ","Houston, TX",-7,,,,,,
1,25,1802,"Newark, NJ","Cleveland, OH",-5,,,,,,
1,25,1799,"San Francisco, CA","Newark, NJ",-6,,,,,,
1,25,1797,"Newark, NJ","Tampa, FL",-12,,,,,,
1,25,1790,"Newark, NJ","Fort Lauderdale, FL",-2,,,,,,
1,25,1784,"Newark, NJ","Orlando, FL",-4,,,,,,
1,25,1783,"Newark, NJ","Tampa, FL",-6,,,,,,
1,25,1773,"Newark, NJ","Portland, ME",11,,,,,,
1,25,1770,"Newark, NJ","Myrtle Beach, SC",-10,,,,,,
1,25,1764,"Newark, NJ","West Palm Beach/Palm Beach, FL",7,,,,,,
1,25,1760,"Portland, OR","Newark, NJ",-10,,,,,,
1,25,1740,"Newark, NJ","Denver, CO",-4,,,,,,
1,25,1712,"Newark, NJ","Santa Ana, CA",-8,,,,,,
1,25,1711,"Las Vegas, NV","Newark, NJ",-5,,,,,,
1,25,1696,"Newark, NJ","Seattle, WA",-6,,,,,,
1,25,1695,"Seattle, WA","Newark, NJ",-2,,,,,,
1,25,1683,"Newark, NJ","Buffalo, NY",-8,,,,,,
1,25,1666,"Newark, NJ","Boston, MA",-5,,,,,,
1,25,1652,"Newark, NJ","Nashville, TN",-3,,,,,,
1,25,1649,"Newark, NJ","Fort Myers, FL",-3,,,,,,
1,25,1640,"Newark, NJ","Tampa, FL",0,,,,,,
1,25,1640,"Los Angeles, CA","Newark, NJ",-6,,,,,,
1,25,1629,"Newark, NJ","Boston, MA",-8,,,,,,
1,25,1611,"Newark, NJ","Phoenix, AZ",-3,,,,,,
1,25,1611,"Chicago, IL","Newark, NJ",2,,,,,,
1,25,1601,"Orlando, FL","Newark, NJ",0,,,,,,
1,25,1600,"Newark, NJ","Los Angeles, CA",-10,,,,,,
1,25,1596,"Newark, NJ","Las Vegas, NV",-7,,,,,,
1,25,1593,"Newark, NJ","San Diego, CA",-9,,,,,,
1,25,1591,"Burlington, VT","Newark, NJ",-6,,,,,,
1,25,1585,"Newark, NJ","Savannah, GA",-9,,,,,,
1,25,1584,"Newark, NJ","San Francisco, CA",-10,,,,,,
1,25,1583,"Newark, NJ","Las Vegas, NV",-2,,,,,,
1,25,1582,"Tampa, FL","Newark, NJ",-3,,,,,,
1,25,1563,"Newark, NJ","New Orleans, LA",10,,,,,,
1,25,1559,"Newark, NJ","West Palm Beach/Palm Beach, FL",100,,74,0,0,0,16
1,25,1558,"Newark, NJ","Fort Lauderdale, FL",-7,,,,,,
1,25,1554,"Newark, NJ","Fort Myers, FL",-8,,,,,,
1,25,1552,"Newark, NJ","West Palm Beach/Palm Beach, FL",-8,,,,,,
1,25,1552,"Phoenix, AZ","Newark, NJ",-2,,,,,,
1,25,1551,"Boston, MA","Newark, NJ",-1,,,,,,
1,25,1538,"Newark, NJ","West Palm Beach/Palm Beach, FL",-4,,,,,,
1,25,1537,"Newark, NJ","Miami, FL",49,,26,0,0,0,0
1,25,1537,"Las Vegas, NV","Newark, NJ",-7,,,,,,
1,25,1534,"Newark, NJ","Houston, TX",-3,,,,,,
1,25,1527,"Newark, NJ","Orlando, FL",-8,,,,,,
1,25,1523,"Newark, NJ","San Juan, PR",-4,,,,,,
1,25,1522,"Seattle, WA","Newark, NJ",48,,48,0,9,0,0
1,25,1510,"Chicago, IL","Newark, NJ",-6,,,,,,
1,25,1496,"Newark, NJ","Miami, FL",-3,,,,,,
1,25,1489,"Newark, NJ","West Palm Beach/Palm Beach, FL",-3,,,,,,
1,25,1483,"Newark, NJ","San Francisco, CA",-10,,,,,,
1,25,1469,"Los Angeles, CA","Newark, NJ",-9,,,,,,
1,25,1462,"Newark, NJ","Portland, OR",-4,,,,,,
1,25,1437,"Newark, NJ","Dallas/Fort Worth, TX",-8,,,,,,
1,25,1428,"Newark, NJ","West Palm Beach/Palm Beach, FL",-3,,,,,,
1,25,1425,"Boston, MA","Newark, NJ",-1,,,,,,
1,25,1417,"Newark, NJ","Orlando, FL",14,,,,,,
1,25,1417,"Fort Lauderdale, FL","Newark, NJ",-7,,,,,,
1,25,1407,"Seattle, WA","Newark, NJ",-8,,,,,,
1,25,1286,"Newark, NJ","Asheville, NC",-2,,,,,,
1,25,1275,"Newark, NJ","Boston, MA",-6,,,,,,
1,25,1262,"Newark, NJ","Denver, CO",-8,,,,,,
1,25,1261,"Newark, NJ","Los Angeles, CA",-4,,,,,,
1,25,1248,"Newark, NJ","Chicago, IL",31,,19,0,0,0,0
1,25,1246,"Fort Lauderdale, FL","Newark, NJ",-7,,,,,,
1,25,1245,"Newark, NJ","Atlanta, GA",-1,,,,,,
1,25,1244,"Newark, NJ","Los Angeles, CA",-2,,,,,,
1,25,1222,"Fort Lauderdale, FL","Newark, NJ",-7,,,,,,
1,25,1218,"Phoenix, AZ","Newark, NJ",-6,,,,,,
1,25,1202,"Boston, MA","Newark, NJ",-1,,,,,,
1,25,1191,"Tampa, FL","Newark, NJ",4,,,,,,
1,25,1177,"Newark, NJ","Chicago, IL",-5,,,,,,
1,25,1174,"West Palm Beach/Palm Beach, FL","Newark, NJ",-7,,,,,,
1,25,1173,"San Juan, PR","Newark, NJ",-6,,,,,,
1,25,1165,"Newark, NJ","Los Angeles, CA",-6,,,,,,
1,25,1164,"Fort Lauderdale, FL","Newark, NJ",-3,,,,,,
1,25,1150,"San Diego, CA","Newark, NJ",-2,,,,,,
1,25,1149,"Newark, NJ","Orlando, FL",-4,,,,,,
1,25,1148,"Newark, NJ","Los Angeles, CA",-6,,,,,,
1,25,1141,"West Palm Beach/Palm Beach, FL","Newark, NJ",-5,,,,,,
1,25,1136,"Orlando, FL","Newark, NJ",-10,,,,,,
1,25,1130,"Santa Ana, CA","Newark, NJ",0,,,,,,
1,25,1125,"Houston, TX","Newark, NJ",1,,,,,,
1,25,1120,"San Diego, CA","Newark, NJ",-2,,,,,,
1,25,1107,"Portland, OR","Newark, NJ",-8,,,,,,
1,25,1105,"Newark, NJ","Miami, FL",-1,,,,,,
1,25,1101,"Raleigh/Durham, NC","Newark, NJ",-7,,,,,,
1,25,1087,"Charlotte, NC","Newark, NJ",-8,,,,,,
1,25,1086,"Newark, NJ","Fort Lauderdale, FL",-4,,,,,,
1,25,1078,"Boston, MA","Newark, NJ",-12,,,,,,
1,25,1078,"Newark, NJ","Houston, TX",-3,,,,,,
1,25,1076,"Fort Myers, FL","Newark, NJ",-11,,,,,,
1,25,1075,"Newark, NJ","Santa Ana, CA",-2,,,,,,
1,25,1075,"Las Vegas, NV","Newark, NJ",-2,,,,,,
1,25,1062,"Newark, NJ","Chicago, IL",-2,,,,,,
1,25,1062,"Tampa, FL","Newark, NJ",-12,,,,,,
1,25,1057,"Newark, NJ","Fort Myers, FL",12,,,,,,
1,25,1026,"Eagle, CO","Newark, NJ",-8,,,,,,
1,25,1003,"Las Vegas, NV","Newark, NJ",-6,,,,,,
1,25,994,"Newark, NJ","Boston, MA",-2,,,,,,
1,25,994,"San Francisco, CA","Newark, NJ",-10,,,,,,
1,25,985,"Fort Lauderdale, FL","Newark, NJ",-12,,,,,,
1,25,977,"Newark, NJ","Chicago, IL",-12,,,,,,
1,25,912,"Newark, NJ","San Francisco, CA",-8,,,,,,
1,25,897,"Nashville, TN","Newark, NJ",-13,,,,,,
1,25,848,"Newark, NJ","Raleigh/Durham, NC",-10,,,,,,
1,25,817,"Austin, TX","Newark, NJ",-11,,,,,,
1,25,795,"Orlando, FL","Newark, NJ",-5,,,,,,
1,25,792,"Atlanta, GA","Newark, NJ",-4,,,,,,
1,25,779,"San Francisco, CA","Newark, NJ",-6,,,,,,
1,25,760,"Newark, NJ","Raleigh/Durham, NC",15,,,,,,
1,25,755,"Newark, NJ","Chicago, IL",76,,70,0,0,0,0
1,25,751,"Newark, NJ","Los Angeles, CA",-6,,,,,,
1,25,751,"San Diego, CA","Newark, NJ",-11,,,,,,
1,25,749,"Denver, CO","Newark, NJ",-2,,,,,,
1,25,748,"Newark, NJ","San Francisco, CA",-3,,,,,,
1,25,746,"San Francisco, CA","Newark, NJ",108,,2,0,0,0,85
1,25,730,"Newark, NJ","Orlando, FL",-3,,,,,,
1,25,726,"San Francisco, CA","Newark, NJ",-4,,,,,,
1,25,715,"Portland, ME","Newark, NJ",-11,,,,,,
1,25,711,"Newark, NJ","Fort Lauderdale, FL",6,,,,,,
1,25,704,"Houston, TX","Newark, NJ",-1,,,,,,
1,25,700,"Boston, MA","Newark, NJ",-7,,,,,,
1,25,699,"Newark, NJ","Fort Lauderdale, FL",-6,,,,,,
1,25,690,"Raleigh/Durham, NC","Newark, NJ",-2,,,,,,
1,25,687,"Newark, NJ","Houston, TX",-7,,,,,,
1,25,679,"Newark, NJ","Boston, MA",-2,,,,,,
1,25,677,"Newark, NJ","San Diego, CA",-4,,,,,,
1,25,676,"San Antonio, TX","Newark, NJ",4,,,,,,
1,25,674,"Atlanta, GA","Newark, NJ",-7,,,,,,
1,25,665,"Newark, NJ","Las Vegas, NV",-6,,,,,,
1,25,665,"Houston, TX","Newark, NJ",-6,,,,,,
1,25,663,"Newark, NJ","Houston, TX",-2,,,,,,
1,25,649,"Newark, NJ","Charlotte, NC",-1,,,,,,
1,25,646,"Newark, NJ","San Antonio, TX",-8,,,,,,
1,25,642,"Los Angeles, CA","Newark, NJ",0,,,,,,
1,25,636,"Chicago, IL","Newark, NJ",0,,,,,,
1,25,634,"Savannah, GA","Newark, NJ",-10,,,,,,
1,25,627,"Denver, CO","Newark, NJ",-6,,,,,,
1,25,613,"Chicago, IL","Newark, NJ",-5,,,,,,
1,25,602,"Newark, NJ","Salt Lake City, UT",-6,,,,,,
1,25,586,"Raleigh/Durham, NC","Newark, NJ",-6,,,,,,
1,25,581,"Newark, NJ","Phoenix, AZ",-5,,,,,,
1,25,576,"Denver, CO","Newark, NJ",-3,,,,,,
1,25,568,"Newark, NJ","Atlanta, GA",-10,,,,,,
1,25,566,"Newark, NJ","San Jose, CA",-2,,,,,,
1,25,557,"Houston, TX","Newark, NJ",-1,,,,,,
1,25,554,"Newark, NJ","Chicago, IL",1,,,,,,
1,25,548,"Las Vegas, NV","Newark, NJ",-1,,,,,,
1,25,539,"Newark, NJ","Boston, MA",7,,,,,,
1,25,539,"Houston, TX","Newark, NJ",-4,,,,,,
1,25,537,"Newark, NJ","Seattle, WA",-12,,,,,,
1,25,535,"San Francisco, CA","Newark, NJ",83,,0,0,9,0,50
1,25,528,"Newark, NJ","Eagle, CO",-6,,,,,,
1,25,524,"West Palm Beach/Palm Beach, FL","Newark, NJ",10,,,,,,
1,25,515,"Newark, NJ","Los Angeles, CA",-2,,,,,,
1,25,513,"Denver, CO","Newark, NJ",-3,,,,,,
1,25,510,"Los Angeles, CA","Newark, NJ",-13,,0,0,21,0,0
1,25,506,"Chicago, IL","Newark, NJ",-2,,,,,,
1,25,503,"Newark, NJ","Las Vegas, NV",-3,,,,,,
1,25,499,"Buffalo, NY","Newark, NJ",-13,,,,,,
1,25,497,"Newark, NJ","San Francisco, CA",-7,,,,,,
1,25,489,"Newark, NJ","Cleveland, OH",-6,,,,,,
1,25,479,"Los Angeles, CA","Newark, NJ",-10,,,,,,
1,25,475,"Newark, NJ","Atlanta, GA",-5,,,,,,
1,25,450,"West Palm Beach/Palm Beach, FL","Newark, NJ",1,,,,,,
1,25,436,"Miami, FL","Newark, NJ",-10,,,,,,
1,25,434,"Newark, NJ","Orlando, FL",0,,,,,,
1,25,426,"Newark, NJ","Cleveland, OH",0,,,,,,
1,25,425,"Newark, NJ","Raleigh/Durham, NC",0,,,,,,
1,25,421,"Atlanta, GA","Newark, NJ",-6,,,,,,
1,25,415,"Los Angeles, CA","Newark, NJ",-2,,,,,,
1,25,414,"San Francisco, CA","Newark, NJ",-2,,,,,,
1,25,402,"Newark, NJ","Boston, MA",-6,,,,,,
1,25,380,"Newark, NJ","Orlando, FL",-6,,,,,,
1,25,375,"Newark, NJ","Fort Lauderdale, FL",-5,,,,,,
1,25,371,"Orlando, FL","Newark, NJ",-1,,,,,,
1,25,365,"Jacksonville, FL","Newark, NJ",115,,0,0,0,0,104
1,25,363,"Newark, NJ","Honolulu, HI",52,,41,0,0,0,0
1,25,362,"Honolulu, HI","Newark, NJ",93,,58,0,0,0,6
1,25,356,"Atlanta, GA","Newark, NJ",-5,,,,,,
1,25,355,"Newark, NJ","Houston, TX",-4,,,,,,
1,25,343,"Boston, MA","Newark, NJ",-10,,,,,,
1,25,342,"Tampa, FL","Newark, NJ",-1,,,,,,
1,25,341,"Newark, NJ","Denver, CO",-2,,,,,,
1,25,331,"Denver, CO","Newark, NJ",-10,,,,,,
1,25,314,"Denver, CO","Newark, NJ",-5,,,,,,
1,25,309,"Newark, NJ","Rochester, NY",-8,,,,,,
1,25,302,"Cleveland, OH","Newark, NJ",-7,,,,,,
1,25,295,"Fort Lauderdale, FL","Newark, NJ",-4,,,,,,
1,25,291,"Newark, NJ","Jackson, WY",-6,,,,,,
1,25,282,"Newark, NJ","Denver, CO",-3,,,,,,
1,25,280,"Newark, NJ","Boston, MA",-8,,,,,,
1,25,279,"Orlando, FL","Newark, NJ",-2,,,,,,
1,25,275,"Newark, NJ","Los Angeles, CA",-4,,,,,,
1,25,247,"Atlanta, GA","Newark, NJ",-3,,,,,,
1,25,244,"Asheville, NC","Newark, NJ",-9,,,,,,
1,25,241,"Newark, NJ","Atlanta, GA",-5,,,,,,
1,25,233,"San Francisco, CA","Newark, NJ",-2,,,,,,
1,25,224,"Atlanta, GA","Newark, NJ",-5,,,,,,
1,25,212,"Newark, NJ","San Francisco, CA",-5,,,,,,
1,25,212,"San Francisco, CA","Newark, NJ",-1,,,,,,
1,25,210,"Miami, FL","Newark, NJ",-7,,,,,,
1,25,208,"Houston, TX","Newark, NJ",-3,,,,,,
1,24,2415,"Newark, NJ","Portland, OR",9,,,,,,
1,24,2414,"Newark, NJ","Atlanta, GA",-11,,,,,,
1,24,2410,"Fort Myers, FL","Newark, NJ",-3,,,,,,
1,24,2408,"Knoxville, TN","Newark, NJ",-9,,,,,,
1,24,2406,"Newark, NJ","Knoxville, TN",-7,,,,,,
1,24,2402,"Jackson, WY","Newark, NJ",56,,0,0,48,0,0
1,24,2395,"Miami, FL","Newark, NJ",-9,,,,,,
1,24,2394,"Newark, NJ","Los Angeles, CA",-3,,,,,,
1,24,2391,"Salt Lake City, UT","Newark, NJ",60,,0,0,57,0,0
1,24,2384,"Newark, NJ","Fort Lauderdale, FL",-4,,,,,,
1,24,2181,"Raleigh/Durham, NC","Newark, NJ",-9,,,,,,
1,24,2172,"Newark, NJ","Houston, TX",13,,,,,,
1,24,2153,"Newark, NJ","Burlington, VT",-7,,,,,,
1,24,2145,"Hartford, CT","Newark, NJ",-9,,,,,,
1,24,2138,"Newark, NJ","Las Vegas, NV",-3,,,,,,
1,24,2124,"Orlando, FL","Newark, NJ",-6,,,,,,
1,24,2121,"Houston, TX","Newark, NJ",-5,,,,,,
1,24,2117,"Los Angeles, CA","Newark, NJ",-4,,,,,,
1,24,2062,"Newark, NJ","Boston, MA",2,,,,,,
1,24,2050,"Myrtle Beach, SC","Newark, NJ",10,,,,,,
1,24,2047,"Boston, MA","Newark, NJ",-2,,,,,,
1,24,2041,"Newark, NJ","Denver, CO",1,,,,,,
1,24,2041,"Los Angeles, CA","Newark, NJ",-2,,,,,,
1,24,2038,"San Jose, CA","Newark, NJ",58,,44,0,0,0,0
1,24,2037,"Newark, NJ","Houston, TX",-12,,,,,,
1,24,2030,"Rochester, NY","Newark, NJ",-11,,,,,,
1,24,2020,"Newark, NJ","Raleigh/Durham, NC",-7,,,,,,
1,24,2015,"Newark, NJ","Chicago, IL",-1,,,,,,
1,24,2006,"Newark, NJ","San Francisco, CA",99,,78,0,0,0,0
1,24,2001,"Newark, NJ","Chicago, IL",1,,,,,,
1,24,1995,"Chicago, IL","Newark, NJ",-3,,,,,,
1,24,1992,"Newark, NJ","Washington, DC",-7,,,,,,
1,24,1986,"Dallas/Fort Worth, TX","Newark, NJ",-4,,,,,,
1,24,1983,"Newark, NJ","Tampa, FL",-4,,,,,,
1,24,1983,"Fort Myers, FL","Newark, NJ",33,,,,,,
1,24,1980,"Orlando, FL","Newark, NJ",-6,,,,,,
1,24,1978,"Newark, NJ","San Francisco, CA",-6,,,,,,
1,24,1976,"Phoenix, AZ","Newark, NJ",-5,,,,,,
1,24,1974,"Miami, FL","Newark, NJ",0,,,,,,
1,24,1972,"Washington, DC","Newark, NJ",45,,35,0,0,0,0
1,24,1970,"Newark, NJ","Atlanta, GA",-5,,,,,,
1,24,1960,"Newark, NJ","Los Angeles, CA",-5,,,,,,
1,24,1960,"Los Angeles, CA","Newark, NJ",-7,,,,,,
1,24,1959,"Miami, FL","Newark, NJ",-10,,,,,,
1,24,1948,"San Francisco, CA","Newark, NJ",-5,,,,,,
1,24,1946,"Boston, MA","Newark, NJ",-11,,,,,,
1,24,1945,"Houston, TX","Newark, NJ",1,,,,,,
1,24,1939,"Newark, NJ","Orlando, FL",-6,,,,,,
1,24,1935,"West Palm Beach/Palm Beach, FL","Newark, NJ",-5,,,,,,
1,24,1932,"Newark, NJ","Seattle, WA",-9,,,,,,
1,24,1929,"Newark, NJ","Phoenix, AZ",-8,,,,,,
1,24,1928,"Boston, MA","Newark, NJ",-8,,,,,,
1,24,1923,"Newark, NJ","Miami, FL",2,,,,,,
1,24,1923,"Santa Ana, CA","Newark, NJ",-14,,,,,,
1,24,1922,"Newark, NJ","Boston, MA",16,,,,,,
1,24,1922,"Orlando, FL","Newark, NJ",-5,,,,,,
1,24,1921,"Atlanta, GA","Newark, NJ",-11,,,,,,
1,24,1913,"Chicago, IL","Newark, NJ",-7,,,,,,
1,24,1906,"Newark, NJ","West Palm Beach/Palm Beach, FL",0,,,,,,
1,24,1905,"Fort Lauderdale, FL","Newark, NJ",15,,,,,,
1,24,1898,"West Palm Beach/Palm Beach, FL","Newark, NJ",-1,,,,,,
1,24,1896,"Charlotte, NC","Newark, NJ",-8,,,,,,
1,24,1892,"Newark, NJ","Hartford, CT",-4,,,,,,
1,24,1890,"Newark, NJ","Tampa, FL",70,,70,0,4,0,0
1,24,1885,"Newark, NJ","San Francisco, CA",-8,,,,,,
1,24,1882,"Los Angeles, CA","Newark, NJ",-8,,,,,,
1,24,1878,"Newark, NJ","San Francisco, CA",10,,10,0,32,0,0
1,24,1877,"Tampa, FL","Newark, NJ",-8,,,,,,
1,24,1869,"Newark, NJ","Orlando, FL",-6,,,,,,
1,24,1868,"Boston, MA","Newark, NJ",-2,,,,,,
1,24,1861,"West Palm Beach/Palm Beach, FL","Newark, NJ",-2,,,,,,
1,24,1857,"Newark, NJ","Fort Myers, FL",-12,,,,,,
1,24,1855,"Orlando, FL","Newark, NJ",-5,,,,,,
1,24,1849,"Newark, NJ","Atlanta, GA",-8,,,,,,
1,24,1849,"Raleigh/Durham, NC","Newark, NJ",-7,,,,,,
1,24,1846,"New Orleans, LA","Newark, NJ",65,,0,0,13,0,62
1,24,1837,"Newark, NJ","Austin, TX",-10,,,,,,
1,24,1834,"Fort Myers, FL","Newark, NJ",-19,,,,,,
1,24,1831,"Newark, NJ","Miami, FL",-6,,,,,,
1,24,1827,"Newark, NJ","San Diego, CA",-5,,,,,,
1,24,1818,"Newark, NJ","Chicago, IL",-3,,,,,,
1,24,1816,"Chicago, IL","Newark, NJ",-7,,,,,,
1,24,1810,"Newark, NJ","Houston, TX",50,,41,0,0,0,0
1,24,1802,"Newark, NJ","Cleveland, OH",-7,,,,,,
1,24,1799,"San Francisco, CA","Newark, NJ",-4,,,,,,
1,24,1797,"Newark, NJ","Tampa, FL",-1,,,,,,
1,24,1790,"Newark, NJ","Fort Lauderdale, FL",-4,,,,,,
1,24,1784,"Newark, NJ","Orlando, FL",-7,,,,,,
1,24,1783,"Newark, NJ","Tampa, FL",-4,,,,,,
1,24,1773,"Newark, NJ","Portland, ME",-3,,,,,,
1,24,1770,"Newark, NJ","Myrtle Beach, SC",-6,,,,,,
1,24,1764,"Newark, NJ","West Palm Beach/Palm Beach, FL",16,,0,0,3,0,16
1,24,1760,"Portland, OR","Newark, NJ",-11,,,,,,
1,24,1740,"Newark, NJ","Denver, CO",-2,,,,,,
1,24,1712,"Newark, NJ","Santa Ana, CA",0,,,,,,
1,24,1711,"Las Vegas, NV","Newark, NJ",19,,0,0,33,0,0
1,24,1696,"Newark, NJ","Seattle, WA",-4,,,,,,
1,24,1695,"Seattle, WA","Newark, NJ",-22,,,,,,
1,24,1683,"Newark, NJ","Buffalo, NY",5,,,,,,
1,24,1666,"Newark, NJ","Boston, MA",3,,,,,,
1,24,1652,"Newark, NJ","Nashville, TN",21,,,,,,
1,24,1649,"Newark, NJ","Fort Myers, FL",-5,,,,,,
1,24,1640,"Newark, NJ","Tampa, FL",-5,,,,,,
1,24,1640,"Los Angeles, CA","Newark, NJ",-12,,,,,,
1,24,1629,"Newark, NJ","Boston, MA",-8,,,,,,
1,24,1611,"Newark, NJ","Phoenix, AZ",-5,,,,,,
1,24,1611,"Chicago, IL","Newark, NJ",12,,,,,,
1,24,1601,"Orlando, FL","Newark, NJ",-5,,,,,,
1,24,1600,"Newark, NJ","Los Angeles, CA",-7,,,,,,
1,24,1596,"Newark, NJ","Las Vegas, NV",-4,,,,,,
1,24,1593,"Newark, NJ","San Diego, CA",-5,,,,,,
1,24,1591,"Burlington, VT","Newark, NJ",-9,,,,,,
1,24,1585,"Newark, NJ","Savannah, GA",-5,,,,,,
1,24,1584,"Newark, NJ","San Francisco, CA",37,,0,0,45,0,0
1,24,1583,"Newark, NJ","Las Vegas, NV",35,,1,0,0,0,16
1,24,1582,"Tampa, FL","Newark, NJ",29,,0,0,19,0,0
1,24,1563,"Newark, NJ","New Orleans, LA",-11,,,,,,
1,24,1559,"Newark, NJ","West Palm Beach/Palm Beach, FL",-10,,,,,,
1,24,1558,"Newark, NJ","Fort Lauderdale, FL",39,,25,0,0,0,0
1,24,1554,"Newark, NJ","Fort Myers, FL",56,,56,0,25,0,0
1,24,1552,"Newark, NJ","West Palm Beach/Palm Beach, FL",-7,,,,,,
1,24,1552,"Phoenix, AZ","Newark, NJ",0,,,,,,
1,24,1551,"Boston, MA","Newark, NJ",-11,,,,,,
1,24,1538,"Newark, NJ","West Palm Beach/Palm Beach, FL",-3,,,,,,
1,24,1537,"Newark, NJ","Miami, FL",-2,,,,,,
1,24,1537,"Las Vegas, NV","Newark, NJ",-4,,,,,,
1,24,1534,"Newark, NJ","Houston, TX",-8,,,,,,
1,24,1527,"Newark, NJ","Orlando, FL",-6,,,,,,
1,24,1523,"Newark, NJ","San Juan, PR",-3,,,,,,
1,24,1522,"Seattle, WA","Newark, NJ",-8,,0,0,16,0,0
1,24,1510,"Chicago, IL","Newark, NJ",-3,,,,,,
1,24,1496,"Newark, NJ","Miami, FL",-2,,,,,,
1,24,1489,"Newark, NJ","West Palm Beach/Palm Beach, FL",-3,,,,,,
1,24,1483,"Newark, NJ","San Francisco, CA",-6,,,,,,
1,24,1469,"Los Angeles, CA","Newark, NJ",-9,,,,,,
1,24,1462,"Newark, NJ","Portland, OR",4,,,,,,
1,24,1437,"Newark, NJ","Dallas/Fort Worth, TX",-4,,,,,,
1,24,1428,"Newark, NJ","West Palm Beach/Palm Beach, FL",-3,,,,,,
1,24,1425,"Boston, MA","Newark, NJ",-7,,,,,,
1,24,1417,"Newark, NJ","Orlando, FL",20,,20,0,7,0,0
1,24,1417,"Fort Lauderdale, FL","Newark, NJ",-10,,,,,,
1,24,1407,"Seattle, WA","Newark, NJ",-11,,,,,,
1,24,1286,"Newark, NJ","Asheville, NC",8,,8,0,8,0,0
1,24,1275,"Newark, NJ","Boston, MA",-7,,,,,,
1,24,1262,"Newark, NJ","Denver, CO",-9,,,,,,
1,24,1261,"Newark, NJ","Los Angeles, CA",-8,,,,,,
1,24,1248,"Newark, NJ","Chicago, IL",-3,,,,,,
1,24,1246,"Fort Lauderdale, FL","Newark, NJ",-12,,,,,,
1,24,1245,"Newark, NJ","Atlanta, GA",-3,,,,,,
1,24,1244,"Newark, NJ","Los Angeles, CA",3,,,,,,
1,24,1222,"Fort Lauderdale, FL","Newark, NJ",-4,,,,,,
1,24,1218,"Phoenix, AZ","Newark, NJ",-8,,,,,,
1,24,1202,"Boston, MA","Newark, NJ",-8,,,,,,
1,24,1191,"Tampa, FL","Newark, NJ",78,,0,0,10,0,66
1,24,1177,"Newark, NJ","Chicago, IL",-6,,,,,,
1,24,1174,"West Palm Beach/Palm Beach, FL","Newark, NJ",-12,,,,,,
1,24,1173,"San Juan, PR","Newark, NJ",-9,,,,,,
1,24,1165,"Newark, NJ","Los Angeles, CA",-6,,,,,,
1,24,1164,"Fort Lauderdale, FL","Newark, NJ",-10,,,,,,
1,24,1150,"San Diego, CA","Newark, NJ",-14,,,,,,
1,24,1149,"Newark, NJ","Orlando, FL",13,,,,,,
1,24,1148,"Newark, NJ","Los Angeles, CA",14,,,,,,
1,24,1141,"West Palm Beach/Palm Beach, FL","Newark, NJ",-5,,,,,,
1,24,1136,"Orlando, FL","Newark, NJ",-10,,,,,,
1,24,1130,"Santa Ana, CA","Newark, NJ",-8,,,,,,
1,24,1125,"Houston, TX","Newark, NJ",-2,,,,,,
1,24,1120,"San Diego, CA","Newark, NJ",-7,,,,,,
1,24,1107,"Portland, OR","Newark, NJ",-10,,,,,,
1,24,1105,"Newark, NJ","Miami, FL",-8,,,,,,
1,24,1101,"Raleigh/Durham, NC","Newark, NJ",-6,,,,,,
1,24,1086,"Newark, NJ","Fort Lauderdale, FL",-7,,,,,,
1,24,1078,"Boston, MA","Newark, NJ",-8,,,,,,
1,24,1078,"Newark, NJ","Houston, TX",-4,,,,,,
1,24,1076,"Fort Myers, FL","Newark, NJ",79,,2,0,0,0,46
1,24,1075,"Newark, NJ","Santa Ana, CA",20,,,,,,
1,24,1075,"Las Vegas, NV","Newark, NJ",-13,,,,,,
1,24,1062,"Newark, NJ","Chicago, IL",-3,,,,,,
1,24,1062,"Tampa, FL","Newark, NJ",-12,,,,,,
1,24,1057,"Newark, NJ","Fort Myers, FL",5,,0,0,16,0,0
1,24,1026,"Eagle, CO","Newark, NJ",44,,0,0,39,0,0
1,24,1003,"Las Vegas, NV","Newark, NJ",7,,,,,,
1,24,994,"Newark, NJ","Boston, MA",-9,,,,,,
1,24,994,"San Francisco, CA","Newark, NJ",10,,,,,,
1,24,985,"Fort Lauderdale, FL","Newark, NJ",-8,,,,,,
1,24,977,"Newark, NJ","Chicago, IL",2,,,,,,
1,24,912,"Newark, NJ","San Francisco, CA",-1,,,,,,
1,24,897,"Nashville, TN","Newark, NJ",-16,,,,,,
1,24,848,"Newark, NJ","Raleigh/Durham, NC",-12,,,,,,
1,24,817,"Austin, TX","Newark, NJ",-11,,,,,,
1,24,795,"Orlando, FL","Newark, NJ",-1,,,,,,
1,24,792,"Atlanta, GA","Newark, NJ",37,,0,0,24,0,0
1,24,779,"San Francisco, CA","Newark, NJ",-6,,0,0,59,0,0
1,24,760,"Newark, NJ","Raleigh/Durham, NC",-18,,,,,,
1,24,755,"Newark, NJ","Chicago, IL",-7,,,,,,
1,24,751,"Newark, NJ","Los Angeles, CA",-7,,,,,,
1,24,751,"San Diego, CA","Newark, NJ",-11,,,,,,
1,24,749,"Denver, CO","Newark, NJ",-7,,,,,,
1,24,748,"Newark, NJ","San Francisco, CA",18,,0,0,18,0,0
