DAY_OF_MONTH,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_DELAY,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,N6_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
18,8,1531,STL,EWR,-2,0,,,,,
18,8,1641,STL,EWR,211,0,0,0,0,0,195
18,9,1669,EWR,CLT,-5,0,,,,,
18,9,1742,PHX,EWR,-2,0,,,,,
18,9,2371,EWR,PHX,3,0,3,0,36,0,0
18,9,2629,EWR,ORD,-7,0,,,,,
18,9,2728,EWR,DFW,-6,0,0,0,19,0,0
18,9,2736,DFW,EWR,-2,0,,,,,
18,9,2814,DFW,EWR,39,0,11,0,0,0,20
18,9,1489,CLT,EWR,-4,0,,,,,
18,9,1489,EWR,CLT,5,0,,,,,
18,9,1506,EWR,MIA,48,0,5,0,0,0,42
18,9,1506,MIA,EWR,40,0,0,0,51,0,0
18,9,1539,CLT,EWR,-1,0,,,,,
18,9,1539,EWR,CLT,-1,0,,,,,
18,9,1575,EWR,CLT,-1,0,0,0,21,0,0
18,9,1588,PHX,EWR,-7,0,,,,,
18,9,1035,EWR,DFW,0,0,,,,,
18,9,1049,EWR,ORD,-9,0,0,0,23,0,0
18,9,1060,EWR,MIA,1,0,,,,,
18,9,1060,MIA,EWR,-1,0,,,,,
18,9,1150,EWR,DFW,-6,0,,,,,
18,9,1196,EWR,MIA,-2,0,0,0,19,0,0
18,9,1200,PHX,EWR,31,0,0,0,53,0,0
18,9,2086,CLT,EWR,58,0,0,0,58,0,13
18,1,1349,EWR,CVG,-7,0,0,0,62,0,0
18,10,521,EWR,FLL,-5,0,,,,,
18,10,528,FLL,EWR,30,0,0,0,0,0,29
18,10,473,EWR,MSY,0,0,0,0,15,0,0
18,7,386,EWR,ATL,-5,0,,,,,
18,7,1672,ATL,EWR,91,0,0,0,58,0,22
18,7,1678,ATL,EWR,60,0,0,0,56,0,0
18,7,1701,EWR,ATL,-1,0,0,0,22,0,0
18,7,1713,EWR,ATL,-1,0,,,,,
18,7,1733,ATL,EWR,33,0,,,,,
18,7,1816,EWR,ATL,-7,0,,,,,
18,7,2069,EWR,MSP,-3,0,,,,,
18,7,2340,MSP,EWR,50,0,0,0,47,0,0
18,7,2355,MSP,EWR,0,0,0,0,19,0,0
18,7,2410,ATL,EWR,88,0,0,0,84,0,0
18,7,2410,EWR,ATL,88,0,4,0,0,0,76
18,7,2413,ATL,EWR,102,0,78,0,0,0,0
18,7,2413,EWR,ATL,81,0,5,0,0,0,68
18,7,2420,EWR,MSP,47,0,2,0,0,0,37
18,7,2439,ATL,EWR,-3,0,,,,,
18,7,2439,EWR,ATL,11,0,,,,,
18,7,2442,ATL,EWR,-2,0,,,,,
18,7,2442,EWR,ATL,12,0,,,,,
18,7,2448,ATL,EWR,-3,0,,,,,
18,7,2448,EWR,ATL,1,0,0,0,51,0,0
18,7,2452,ATL,EWR,-6,0,,,,,
18,7,2452,EWR,ATL,10,0,,,,,
18,7,2587,EWR,DTW,60,0,10,0,0,0,35
18,7,2599,DTW,EWR,38,0,0,0,23,0,0
18,7,2607,EWR,DTW,1,0,,,,,
18,7,2636,DTW,EWR,47,0,0,0,45,0,0
18,7,2893,EWR,SLC,1,0,,,,,
18,7,2893,SLC,EWR,-7,0,,,,,
18,7,2995,ATL,EWR,34,0,0,0,34,0,0
18,12,4162,STL,EWR,-7,0,,,,,
18,12,4171,MKE,EWR,87,0,59,0,27,0,28
18,12,4182,EWR,JAX,152,0,114,0,1,0,38
18,12,4202,EWR,STL,34,0,0,0,2,0,34
18,12,4212,GSO,EWR,-9,0,0,0,21,0,0
18,12,4215,CMH,EWR,69,0,14,0,46,0,23
18,12,4233,EWR,CVG,-9,0,,,,,
18,12,4240,EWR,CVG,0,0,,,,,
18,12,4241,DCA,EWR,0,0,,,,,
18,12,4251,EWR,ROC,47,0,0,0,0,0,43
18,5,801,TTN,MCO,53,0,4,0,25,0,21
18,5,818,PBI,TTN,38,0,9,0,23,0,12
18,5,819,TTN,PBI,36,0,7,0,22,0,5
18,5,826,TPA,TTN,35,0,5,0,28,0,0
18,5,827,TTN,TPA,0,0,0,0,35,0,0
18,5,800,MCO,TTN,-10,0,,,,,
18,5,810,FLL,TTN,23,0,,,,,
18,5,811,TTN,FLL,11,0,7,0,21,0,0
18,5,894,RDU,TTN,-3,0,,,,,
18,5,895,TTN,RDU,10,0,,,,,
18,5,803,TTN,MCO,-2,0,,,,,
18,5,802,MCO,TTN,-16,0,,,,,
18,13,3401,CLT,EWR,-8,0,0,0,28,0,0
18,13,3402,CLT,EWR,59,0,0,0,43,0,0
18,13,3403,EWR,OMA,-8,0,,,,,
18,13,3404,EWR,BNA,-3,0,,,,,
18,13,3405,ATL,EWR,162,0,0,0,0,0,137
18,13,3406,ATL,EWR,-7,0,,,,,
18,13,3410,DTW,EWR,18,0,5,0,12,0,13
18,13,3415,EWR,CLT,-6,0,,,,,
18,13,3416,EWR,CLT,66,0,0,0,0,0,48
18,13,3418,EWR,DTW,-6,0,,,,,
18,13,3419,EWR,DTW,-7,0,,,,,
18,13,3420,EWR,DTW,49,0,1,0,0,0,44
18,13,3421,EWR,IND,66,0,0,1,0,0,60
18,13,3422,BNA,EWR,25,0,0,0,36,0,0
18,13,3423,EWR,MSP,-5,0,,,,,
18,13,3424,EWR,MSP,-10,0,,,,,
18,13,3426,EWR,PIT,29,0,2,0,4,0,27
18,13,3428,CMH,EWR,-8,0,,,,,
18,13,3429,EWR,PIT,145,0,0,0,0,0,141
18,13,3430,EWR,RDU,-2,0,,,,,
18,13,3431,EWR,RDU,-8,0,,,,,
18,13,3432,EWR,RDU,-9,0,,,,,
18,13,3433,BTV,EWR,-10,0,,,,,
18,13,3436,DCA,EWR,-2,0,,,,,
18,13,3441,BTV,EWR,174,0,0,0,26,0,166
18,13,3445,EWR,PIT,6,0,,,,,
18,13,3446,ATL,EWR,-8,0,,,,,
18,13,3448,CMH,EWR,38,0,0,0,82,0,0
18,13,3450,DCA,EWR,75,0,0,0,10,0,75
18,13,3451,PIT,EWR,-13,0,,,,,
18,13,3453,PIT,EWR,-6,0,,,,,
18,13,3455,PIT,EWR,19,0,0,0,22,0,0
18,13,3456,EWR,CLT,-3,0,0,0,29,0,0
18,13,3461,DFW,EWR,-4,0,,,,,
18,13,3463,EWR,BTV,-8,0,,,,,
18,13,3467,DCA,EWR,42,0,0,0,32,0,0
18,13,3473,EWR,SAT,-2,0,,,,,
18,13,3475,EWR,BNA,7,0,,,,,
18,13,3477,EWR,BTV,168,0,0,29,11,0,139
18,13,3478,EWR,CMH,5,0,,,,,
18,13,3479,EWR,ATL,0,0,,,,,
18,13,3481,GSO,EWR,-3,0,,,,,
18,13,3484,EWR,DCA,69,0,7,0,0,0,54
18,13,3486,EWR,DCA,86,0,43,0,8,0,43
18,13,3487,EWR,CLT,-13,0,,,,,
18,13,3488,EWR,GRR,121,0,11,0,2,0,110
18,13,3489,EWR,ATL,109,0,9,0,0,0,86
18,13,3491,EWR,MCI,658,0,0,658,3,0,0
18,13,3493,EWR,MCI,-4,0,0,0,29,0,0
18,13,3495,EWR,MHT,-7,0,,,,,
18,13,3496,EWR,EYW,-1,0,,,,,
18,13,3499,CLT,EWR,-10,0,,,,,
18,13,3500,EWR,SYR,161,0,59,0,0,0,89
18,13,3501,DTW,EWR,61,0,0,0,39,0,0
18,13,3503,EWR,DTW,-7,0,0,0,17,0,0
18,13,3504,EWR,SDF,10,0,,,,,
18,13,3507,EWR,PVD,47,0,30,0,0,0,6
18,13,3509,MCI,EWR,41,0,0,0,44,0,0
18,13,3510,EWR,ROC,50,0,5,0,4,0,45
18,13,3512,EWR,DFW,-2,0,,,,,
18,13,3513,EWR,GSO,49,0,0,0,0,0,32
18,13,3516,EWR,EYW,-3,0,0,0,58,0,0
18,13,3520,MSP,EWR,-5,0,,,,,
18,13,3521,EWR,MSP,119,0,9,0,15,0,110
18,13,3522,SYR,EWR,-4,0,,,,,
18,13,3527,DTW,EWR,31,0,,,,,
18,13,3528,EYW,EWR,121,0,0,0,113,0,0
18,13,3530,EWR,DTW,78,0,9,0,0,0,57
18,13,3531,EWR,MSP,40,0,6,0,15,0,28
18,13,3533,EWR,PIT,282,0,13,0,0,0,261
18,13,3534,EWR,IND,69,0,0,0,0,0,56
18,13,3537,EWR,DTW,-5,0,0,0,20,0,0
18,13,3538,MSP,EWR,123,0,0,0,0,0,120
18,13,3540,EWR,RDU,-3,0,,,,,
18,13,3541,EWR,DFW,4,0,4,0,18,0,0
18,13,3544,ROC,EWR,110,0,0,0,64,0,46
18,13,3545,EWR,SDF,88,0,0,0,0,0,81
18,13,3548,MSY,EWR,172,0,0,0,150,0,2
18,13,3549,MCI,EWR,-4,0,,,,,
18,13,3552,GRR,EWR,63,0,0,0,77,0,0
18,13,3555,EWR,SRQ,-8,0,,,,,
18,13,3558,EYW,EWR,105,0,0,0,73,0,48
18,13,3564,SAV,EWR,-7,0,0,0,44,0,0
18,13,3565,MCI,EWR,-3,0,0,0,61,0,0
18,13,3570,DFW,EWR,4,0,,,,,
18,13,3571,EWR,MSY,-8,0,,,,,
18,13,3573,EWR,ORF,38,0,23,0,0,0,11
18,13,3575,EWR,PIT,59,0,0,0,4,0,59
18,13,3582,ORF,EWR,130,0,0,0,131,0,0
18,13,3585,PIT,EWR,139,0,0,0,132,0,0
18,13,3586,PIT,EWR,54,0,0,0,41,0,0
18,13,3588,RDU,EWR,100,0,0,0,1,0,83
18,13,3592,MHT,EWR,-6,0,,,,,
18,13,3593,CVG,EWR,-2,0,,,,,
18,13,3595,BNA,EWR,3,0,0,0,52,0,3
18,13,3600,EWR,PIT,-7,0,,,,,
18,13,3602,EWR,XNA,-17,0,,,,,
18,13,3603,IND,EWR,-7,0,,,,,
18,13,3609,PIT,EWR,-9,0,,,,,
18,13,3612,SDF,EWR,76,0,0,0,65,0,0
18,13,3614,CVG,EWR,16,0,0,0,26,0,0
18,13,3615,SAV,EWR,107,0,0,0,98,0,21
18,13,3625,PVD,EWR,-9,0,,,,,
18,13,3626,JAX,EWR,38,0,0,0,38,0,0
18,13,3629,CHS,EWR,68,0,0,0,63,0,0
18,13,3634,EWR,DCA,0,0,0,0,22,0,0
18,13,3636,RDU,EWR,27,0,0,0,22,0,3
18,13,3639,EWR,CMH,-2,0,,,,,
18,13,3651,CLT,EWR,43,0,0,0,17,0,43
18,13,3653,IND,EWR,42,0,0,0,0,0,30
18,13,3655,CLT,EWR,-3,0,,,,,
18,13,3656,EWR,CLT,79,0,7,0,0,0,66
18,13,3660,EWR,CHS,-9,0,,,,,
18,13,3664,SRQ,EWR,-4,0,,,,,
18,13,3669,EWR,RDU,109,0,15,0,11,0,94
18,13,3670,EWR,PIT,-4,0,,,,,
18,13,3672,RDU,EWR,-7,0,,,,,
18,13,3673,MSP,EWR,29,0,,,,,
18,13,3677,EWR,CVG,14,0,,,,,
18,13,3678,EWR,SAV,-7,0,,,,,
18,13,3679,XNA,EWR,75,0,0,0,96,0,0
18,13,3687,SDF,EWR,-4,0,,,,,
18,13,3689,EWR,CMH,-5,0,,,,,
18,13,3695,PIT,EWR,84,0,0,0,0,0,74
18,13,3697,EWR,ATL,169,0,156,0,4,0,13
18,13,3704,SAT,EWR,148,0,0,0,64,0,65
18,13,3705,EWR,MCI,-6,0,,,,,
18,13,3706,EWR,IND,13,0,3,0,18,0,10
18,13,3707,OMA,EWR,293,0,0,0,338,0,6
18,13,3709,SAT,EWR,-4,0,,,,,
18,13,3748,DTW,EWR,47,0,0,0,33,0,0
18,13,3752,OMA,EWR,111,0,0,11,82,0,99
18,13,3756,DTW,EWR,210,0,201,0,0,0,0
18,13,3465,EWR,SAT,-7,0,,,,,
18,13,3524,EWR,OMA,0,0,,,,,
18,13,3409,DTW,EWR,190,0,0,0,214,0,0
18,13,3462,RDU,EWR,84,0,0,0,88,0,0
18,13,3658,MSP,EWR,149,0,0,0,154,0,0
18,6,8,SEA,EWR,0,0,,,,,
18,6,11,EWR,SEA,-4,0,,,,,
18,6,14,SEA,EWR,23,0,1,0,0,0,21
18,6,53,EWR,PDX,-11,0,0,0,15,0,0
18,6,54,PDX,EWR,-1,0,,,,,
18,6,71,EWR,LAX,-7,0,,,,,
18,6,77,EWR,LAX,56,0,0,0,0,0,37
18,6,158,LAX,EWR,-10,0,,,,,
18,6,162,LAX,EWR,-9,0,,,,,
18,6,163,EWR,SFO,1,0,,,,,
18,6,166,SFO,EWR,-8,0,,,,,
18,6,186,SFO,EWR,76,0,0,0,55,0,0
18,6,195,EWR,SFO,-1,0,,,,,
18,6,772,SAN,EWR,-1,0,,,,,
18,6,773,EWR,SAN,-6,0,,,,,
18,6,783,EWR,SJC,-10,0,,,,,
18,6,786,SJC,EWR,-9,0,,,,,
18,6,791,EWR,SEA,-6,0,0,0,22,0,0
18,6,1161,EWR,LAX,16,0,0,16,23,0,0
18,6,1166,LAX,EWR,-9,0,,,,,
18,6,1174,SFO,EWR,4,0,0,0,30,0,0
18,6,1193,EWR,SFO,4,0,,,,,
18,12,4265,EWR,JAX,-3,0,0,0,22,0,0
18,12,4265,ORF,EWR,-10,0,,,,,
18,12,4269,DAY,EWR,-12,0,,,,,
18,12,4276,IND,EWR,143,0,5,0,162,0,0
18,12,4291,BGR,EWR,-10,0,,,,,
18,12,4294,EWR,SAV,-5,0,,,,,
18,12,4299,BGR,EWR,6,0,6,0,78,0,0
18,12,4300,RIC,EWR,11,0,,,,,
18,12,4304,JAX,EWR,15,0,5,0,12,0,10
18,12,4305,EWR,DCA,103,0,0,0,6,0,103
18,12,4325,PWM,EWR,173,0,1,0,99,0,74
18,12,4329,CLE,EWR,35,0,0,0,2,0,27
18,12,4338,DCA,EWR,108,0,16,0,17,0,92
18,12,4338,EWR,BGR,,1,,,,,
18,12,4340,STL,EWR,48,0,0,0,0,0,36
18,12,4341,ROC,EWR,58,0,0,0,5,0,58
18,12,4345,PVD,EWR,162,0,11,0,142,0,20
18,12,4348,DCA,EWR,-5,0,,,,,
18,12,4355,EWR,STL,-5,0,0,0,39,0,0
18,12,4355,STL,EWR,70,0,0,0,73,0,0
18,12,4357,SYR,EWR,101,0,16,0,94,0,7
18,12,4377,EWR,JAX,-4,0,,,,,
18,12,4378,EWR,DCA,-2,0,,,,,
18,12,4380,EWR,GSO,-7,0,,,,,
18,12,4395,EWR,PWM,64,0,2,0,11,0,62
18,12,4402,DCA,EWR,55,0,0,0,99,0,0
18,12,4404,EWR,TYS,-9,0,,,,,
18,12,4426,RIC,EWR,-2,0,,,,,
18,12,4439,DCA,EWR,42,0,2,0,39,0,3
18,12,4439,EWR,MEM,162,0,0,0,0,0,162
18,12,4441,EWR,RIC,203,0,186,0,0,0,0
18,12,4449,IND,EWR,0,0,,,,,
18,12,3971,ORF,EWR,88,0,0,0,77,0,0
18,12,3973,BTV,EWR,162,0,0,0,134,0,24
18,12,3992,EWR,CLE,167,0,0,0,0,0,160
18,12,3994,CLE,EWR,-8,0,,,,,
18,12,3994,EWR,DCA,-8,0,,,,,
18,12,4006,EWR,DCA,106,0,0,0,0,0,101
18,12,4007,MEM,EWR,16,0,16,0,30,0,0
18,12,4010,ALB,EWR,58,0,0,0,16,0,23
18,12,4014,EWR,MEM,-4,0,,,,,
18,12,4015,EWR,STL,50,0,0,0,12,0,50
18,12,4024,EWR,PVD,53,0,0,0,15,0,53
18,12,4031,BNA,EWR,88,0,0,0,94,0,0
18,12,4037,CLE,EWR,37,0,0,0,45,0,0
18,12,4039,EWR,ALB,53,0,3,0,13,0,50
18,12,4052,EWR,GRR,-4,0,0,0,32,0,0
18,12,4056,EWR,RIC,58,0,1,0,27,0,57
18,12,4059,EWR,MKE,86,0,0,0,13,0,86
18,12,4064,EWR,SYR,18,0,0,0,5,0,18
18,12,4065,EWR,DCA,-5,0,,,,,
18,12,4068,EWR,CAK,61,0,18,0,2,0,43
18,12,4075,CVG,EWR,-6,0,,,,,
18,12,4092,CAK,EWR,-1,0,,,,,
18,12,4093,EWR,BGR,-11,0,0,0,16,0,0
18,12,4096,TYS,EWR,-7,0,,,,,
18,12,4097,MKE,EWR,25,0,13,0,22,0,12
18,12,4100,EWR,ORF,-2,0,,,,,
18,12,4113,EWR,IND,-7,0,,,,,
18,12,4116,EWR,BTV,-2,0,,,,,
18,12,4117,EWR,CAK,,1,,,,,
18,12,4118,CAK,EWR,58,0,0,0,0,0,36
18,12,4119,EWR,RIC,38,0,0,0,0,0,24
18,12,4130,EWR,MKE,-8,0,0,0,34,0,0
18,12,4150,EWR,DAY,-8,0,0,0,19,0,0
18,12,4155,IND,EWR,139,0,0,0,126,0,0
18,14,2429,EWR,DEN,-1,0,,,,,
18,14,2418,LAX,EWR,0,0,,,,,
18,14,2417,PDX,EWR,-6,0,,,,,
18,14,2415,EWR,PDX,-3,0,0,0,29,0,0
18,14,2411,EWR,PSP,-5,0,,,,,
18,14,2406,EWR,FLL,12,0,,,,,
18,14,2398,EWR,FLL,25,0,8,0,0,0,11
18,14,2394,BOS,EWR,-9,0,,,,,
18,14,2394,EWR,LAX,49,0,,,,,
18,14,2391,SLC,EWR,174,0,0,0,154,0,0
18,14,2379,EWR,SAN,49,0,2,0,0,0,13
18,14,2356,EWR,MIA,-3,0,0,0,23,0,0
18,14,2342,RDU,EWR,21,0,,,,,
18,14,2340,PIT,EWR,171,0,0,0,163,0,0
18,14,2337,L6,EWR,-6,0,,,,,
18,14,2336,FLL,EWR,-13,0,,,,,
18,14,2335,FLL,EWR,47,0,0,0,5,0,44
18,14,2334,FLL,EWR,-1,0,,,,,
18,14,2333,EWR,RDU,-6,0,,,,,
18,14,2332,EWR,RDU,65,0,7,0,11,0,58
18,14,2329,EWR,PIT,-2,0,,,,,
18,14,2328,EWR,MSY,-2,0,,,,,
18,14,2323,EWR,BOS,18,0,18,0,4,0,0
18,14,2322,EWR,BOS,68,0,5,0,7,0,63
18,14,2321,EWR,BOS,-4,0,,,,,
18,14,2320,EWR,BOS,-2,0,0,0,23,0,0
18,14,2319,EWR,BNA,-9,0,,,,,
18,14,2317,EWR,AUS,-4,0,,,,,
18,14,2316,EWR,AUS,-2,0,,,,,
18,14,2313,DFW,EWR,1,0,,,,,
18,14,2312,CHS,EWR,-5,0,,,,,
18,14,2302,EWR,BZN,6,0,6,0,25,0,0
18,14,2297,ORD,EWR,29,0,,,,,
18,14,2294,EWR,BOS,-5,0,,,,,
18,14,2275,EWR,RSW,-5,0,,,,,
18,14,2275,FLL,EWR,-2,0,,,,,
18,14,2258,BTV,EWR,-13,0,0,0,21,0,0
18,14,2250,IAD,EWR,-5,0,,,,,
18,14,2248,PDX,EWR,-1,0,,,,,
18,14,2239,SFO,EWR,55,0,0,0,29,0,0
18,14,2224,LAX,EWR,-4,0,,,,,
18,14,2216,EWR,DEN,-2,0,0,0,67,0,0
18,14,2213,JAC,EWR,155,0,0,0,136,0,0
18,14,2198,RSW,EWR,49,0,0,0,66,0,0
18,14,2193,ORD,EWR,0,0,,,,,
18,14,2165,BOS,EWR,-4,0,,,,,
18,14,2163,SAN,EWR,19,0,0,0,14,0,13
18,14,2151,EWR,SEA,79,0,16,0,15,0,63
18,14,2143,CLE,EWR,-7,0,,,,,
18,14,2133,L6,EWR,5,0,,,,,
18,14,2130,PBI,EWR,-2,0,,,,,
18,14,2126,RDU,EWR,-7,0,,,,,
18,14,2124,EWR,CLE,-5,0,,,,,
18,14,2117,LAX,EWR,31,0,0,0,27,0,0
18,14,2077,BOS,EWR,-10,0,,,,,
18,14,2062,EWR,BOS,16,0,,,,,
18,14,2047,BOS,EWR,39,0,,,,,
18,14,2045,EWR,BOS,-2,0,,,,,
18,14,2044,SFO,EWR,27,0,3,0,4,0,24
18,14,2041,EWR,DEN,-7,0,,,,,
18,14,2037,EWR,IAH,0,0,,,,,
18,14,2036,EWR,PBI,-7,0,,,,,
18,14,2035,LAX,EWR,-5,0,,,,,
18,14,2032,MCO,EWR,-4,0,,,,,
18,14,2029,MCO,EWR,69,0,0,0,59,0,22
18,14,2025,AUS,EWR,20,0,,,,,
18,14,2015,EWR,ORD,16,0,0,0,1,0,16
18,14,2007,MSY,EWR,-11,0,,,,,
18,14,2006,EWR,SFO,-1,0,,,,,
18,14,2001,EWR,ORD,-3,0,,,,,
18,14,1995,ORD,EWR,-3,0,,,,,
18,14,1993,MIA,EWR,-7,0,,,,,
18,14,1992,EWR,IAD,152,0,5,0,0,0,147
18,14,1991,EWR,SFO,-13,0,0,0,51,0,0
18,14,1983,EWR,TPA,-7,0,,,,,
18,14,1980,MCO,EWR,16,0,0,0,21,0,0
18,14,1978,EWR,SFO,159,0,,,,,
18,14,1978,FLL,EWR,-15,0,,,,,
18,14,1974,MIA,EWR,52,0,0,0,43,0,0
18,14,1960,EWR,LAX,-5,0,,,,,
18,14,1959,MIA,EWR,0,0,0,0,34,0,0
18,14,1935,PBI,EWR,19,0,0,0,18,0,0
18,14,1923,EWR,MIA,0,0,,,,,
18,14,1923,SNA,EWR,-7,0,,,,,
18,14,1890,EWR,TPA,133,0,0,0,0,0,105
18,14,1885,EWR,SFO,-2,0,,,,,
18,14,1878,EWR,SFO,-8,0,,,,,
18,14,1877,EWR,SNA,-4,0,,,,,
18,14,1877,TPA,EWR,-4,0,,,,,
18,14,1867,IAH,EWR,0,0,,,,,
18,14,1866,EWR,DFW,-2,0,,,,,
18,14,1857,EWR,RSW,-8,0,,,,,
18,14,1849,EWR,ATL,-5,0,0,0,27,0,0
18,14,1849,RDU,EWR,-11,0,,,,,
18,14,1841,EWR,PBI,-4,0,,,,,
18,14,1837,EWR,AUS,59,0,59,0,4,0,0
18,14,1827,SAN,EWR,-3,0,,,,,
18,14,1816,ORD,EWR,3,0,,,,,
18,14,1814,TPA,EWR,17,0,0,0,21,0,0
18,14,1811,IAD,EWR,-2,0,0,0,38,0,0
18,14,1810,EWR,IAH,68,0,68,0,9,0,0
18,14,1809,MSY,EWR,7,0,,,,,
18,14,1803,SJU,EWR,5,0,,,,,
18,14,1796,SFO,EWR,4,0,,,,,
18,14,1794,EWR,L6,-4,0,,,,,
18,14,1790,EWR,FLL,-4,0,,,,,
18,14,1784,EWR,MCO,-2,0,,,,,
18,14,1783,EWR,TPA,5,0,,,,,
18,14,1775,PBI,EWR,-9,0,,,,,
18,14,1753,EWR,L6,-5,0,,,,,
18,14,1748,DFW,EWR,23,0,,,,,
18,14,1738,SFO,EWR,-13,0,,,,,
18,14,1727,MCO,EWR,-9,0,,,,,
18,14,1708,FLL,EWR,14,0,,,,,
18,14,1676,SFO,EWR,-1,0,,,,,
18,14,1666,EWR,BOS,0,0,,,,,
18,14,1658,SNA,EWR,-6,0,,,,,
18,14,1649,EWR,RSW,14,0,14,0,50,0,0
18,14,1640,EWR,TPA,42,0,19,0,0,0,20
18,14,1626,ORD,EWR,-2,0,,,,,
18,14,1611,EWR,ORD,37,0,37,0,5,0,0
18,14,1601,MCO,EWR,-5,0,,,,,
18,14,1600,EWR,LAX,-9,0,,,,,
18,14,1596,EWR,L6,1,0,,,,,
18,14,1586,PBI,EWR,176,0,0,0,165,0,0
18,14,1583,L6,EWR,-7,0,,,,,
18,14,1582,EWR,TPA,-4,0,0,0,54,0,0
18,14,1562,FLL,EWR,-9,0,,,,,
18,14,1552,PHX,EWR,-8,0,,,,,
18,14,1551,BOS,EWR,54,0,0,0,92,0,0
18,14,1551,EWR,PDX,0,0,,,,,
18,14,1548,EWR,MCO,-7,0,,,,,
18,14,1543,EWR,SJU,9,0,,,,,
18,14,1538,EWR,PBI,-1,0,,,,,
18,14,1537,L6,EWR,-3,0,0,0,23,0,0
18,14,1534,EWR,IAH,-1,0,,,,,
18,14,1534,RSW,EWR,-7,0,,,,,
18,14,1527,EWR,MCO,-3,0,,,,,
18,14,1523,EWR,SJU,15,0,15,0,42,0,0
18,14,1519,EWR,STT,4,0,,,,,
18,14,1490,EWR,ATL,-5,0,,,,,
18,14,1489,EWR,PBI,-2,0,,,,,
18,14,1483,EWR,SFO,-7,0,0,0,23,0,0
18,14,1482,STT,EWR,16,0,,,,,
18,14,1476,RDU,EWR,-1,0,,,,,
18,14,1460,EWR,SRQ,-8,0,,,,,
18,14,1458,EWR,JAC,-12,0,,,,,
18,14,1417,EWR,MCO,7,0,,,,,
18,14,1415,EWR,MIA,-3,0,,,,,
18,14,1402,SEA,EWR,59,0,0,0,44,0,0
18,14,1290,EWR,FLL,-5,0,,,,,
18,14,1262,EWR,DEN,0,0,,,,,
18,14,1257,EWR,SFO,18,0,,,,,
18,14,1235,TPA,EWR,227,0,0,0,136,0,99
18,14,1202,BOS,EWR,1,0,,,,,
18,14,1199,BOS,EWR,-5,0,,,,,
18,14,1183,EWR,RSW,1,0,,,,,
18,14,1180,EWR,ORD,,1,,,,,
18,14,1178,MCO,EWR,-4,0,,,,,
18,14,1173,SJU,EWR,39,0,0,0,24,0,39
18,14,1162,BQN,EWR,-7,0,,,,,
18,14,1162,EWR,MSY,-5,0,,,,,
18,14,1156,EGE,EWR,24,0,0,0,15,0,21
18,14,1149,EWR,MCO,199,0,76,0,0,0,103
18,14,1148,EWR,LAX,10,0,0,10,44,0,0
18,14,1129,RSW,EWR,-10,0,,,,,
18,14,1125,IAH,EWR,29,0,,,,,
18,14,1109,EWR,MIA,-1,0,,,,,
18,14,1094,PSP,EWR,-17,0,,,,,
18,14,1078,BOS,EWR,-1,0,0,0,25,0,0
18,14,1076,RSW,EWR,-5,0,0,0,48,0,0
18,14,1075,EWR,SNA,-2,0,,,,,
18,14,1071,EWR,BQN,2,0,,,,,
18,14,1065,MSY,EWR,-1,0,,,,,
18,14,1056,EWR,EGE,16,0,16,0,17,0,0
18,14,1003,PHX,EWR,65,0,0,0,10,0,27
18,14,1001,EWR,MIA,146,0,119,0,0,0,12
18,14,994,EWR,CLE,40,0,40,0,10,0,0
18,14,991,EWR,MCO,9,0,,,,,
18,14,977,EWR,ORD,17,0,13,0,20,0,4
18,14,971,EWR,SEA,2,0,,,,,
18,14,904,AUS,EWR,-6,0,,,,,
18,14,897,BNA,EWR,-14,0,,,,,
18,14,832,EWR,FLL,14,0,0,14,45,0,0
18,14,817,AUS,EWR,-7,0,,,,,
18,14,800,EWR,SFO,0,0,,,,,
18,14,792,ATL,EWR,39,0,0,0,28,0,0
18,14,788,EWR,SNA,-5,0,,,,,
18,14,786,SNA,EWR,-9,0,,,,,
18,14,780,ORD,EWR,-1,0,,,,,
18,14,758,EWR,LAX,-1,0,,,,,
18,14,755,EWR,ORD,-1,0,,,,,
18,14,753,SFO,EWR,119,0,119,0,6,0,0
18,14,751,SAN,EWR,-3,0,,,,,
18,14,749,DEN,EWR,55,0,0,0,4,0,40
18,14,748,IAH,EWR,0,0,,,,,
18,14,743,EWR,ORD,38,0,12,0,32,0,26
18,14,730,EWR,MCO,6,0,,,,,
18,14,723,PBI,EWR,0,0,,,,,
18,14,711,EWR,FLL,82,0,24,0,0,0,45
18,14,704,IAH,EWR,-4,0,,,,,
18,14,703,EWR,LAX,-2,0,,,,,
18,14,700,BOS,EWR,-6,0,,,,,
18,14,699,EWR,SAN,2,0,,,,,
18,14,697,MIA,EWR,-4,0,0,0,22,0,0
18,14,687,EWR,IAH,25,0,0,0,1,0,25
18,14,674,ATL,EWR,92,0,0,0,12,0,88
18,14,673,EWR,MSY,145,0,2,0,0,0,127
18,14,671,EWR,CHS,142,0,104,0,0,0,29
18,14,665,EWR,L6,17,0,17,0,3,0,0
18,14,665,IAH,EWR,59,0,0,0,42,0,0
18,14,663,EWR,IAH,-5,0,0,0,22,0,0
18,14,645,JAX,EWR,2,0,,,,,
18,14,642,LAX,EWR,5,0,,,,,
18,14,636,ORD,EWR,-3,0,,,,,
