DAY_OF_MONTH,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_DELAY,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1,NK,524,FLL,EWR,-9,0,,,,,
1,NK,525,EWR,FLL,0,0,,,,,
1,NK,528,FLL,EWR,-3,0,,,,,
1,NK,473,EWR,MSY,2,0,,,,,
1,AS,8,SEA,EWR,0,0,,,,,
1,AS,11,EWR,SEA,-6,0,,,,,
1,AS,14,SEA,EWR,-7,0,,,,,
1,AS,31,EWR,SEA,-6,0,,,,,
1,AS,53,EWR,PDX,5,0,,,,,
1,AS,54,PDX,EWR,14,0,0,14,8,0,0
1,AS,77,EWR,LAX,39,0,0,0,0,0,24
1,AS,162,LAX,EWR,54,0,0,0,56,0,0
1,AS,772,SAN,EWR,-8,0,,,,,
1,AS,773,EWR,SAN,51,0,0,0,0,0,33
1,AS,783,EWR,SJC,-9,0,,,,,
1,AS,786,SJC,EWR,50,0,0,0,66,0,0
1,AS,790,SEA,EWR,-2,0,,,,,
1,AS,791,EWR,SEA,-4,0,,,,,
1,AS,1156,LAX,EWR,-11,0,,,,,
1,AS,1161,EWR,LAX,-1,0,0,0,25,0,0
1,AS,1165,EWR,LAX,-11,0,,,,,
1,AS,1166,LAX,EWR,23,0,,,,,
1,AS,1167,EWR,LAX,-5,0,,,,,
1,AS,1168,LAX,EWR,5,0,,,,,
1,AS,1174,SFO,EWR,-10,0,,,,,
1,AS,1176,SFO,EWR,17,0,,,,,
1,AS,1178,SFO,EWR,-8,0,,,,,
1,AS,1182,SFO,EWR,-2,0,,,,,
1,AS,1183,EWR,SFO,7,0,,,,,
1,AS,1187,EWR,SFO,7,0,,,,,
1,AS,1193,EWR,SFO,-3,0,,,,,
1,AS,1195,EWR,SFO,-3,0,,,,,
1,EV,4166,GSP,EWR,51,0,0,0,55,0,0
1,EV,4179,SYR,EWR,-12,0,0,0,15,0,0
1,EV,4199,RDU,EWR,,1,,,,,
1,EV,4206,CVG,EWR,74,0,0,0,0,0,60
1,EV,4228,EWR,RDU,,1,,,,,
1,EV,4233,EWR,DCA,-5,0,,,,,
1,EV,4241,EWR,PWM,-6,0,,,,,
1,F9,849,TTN,JAX,-3,0,,,,,
1,F9,850,JAX,TTN,-8,0,,,,,
1,F9,882,CLT,TTN,2,0,,,,,
1,F9,883,TTN,CLT,7,0,,,,,
1,F9,1221,TTN,TPA,0,0,0,0,21,0,0
1,F9,1222,TPA,TTN,30,0,,,,,
1,F9,1774,MCO,TTN,2,0,,,,,
1,F9,2000,ATL,TTN,38,0,22,0,0,0,0
1,F9,2001,TTN,ATL,28,0,0,0,0,0,23
1,F9,873,TTN,PBI,-4,0,,,,,
1,F9,874,PBI,TTN,69,0,54,0,0,0,0
1,F9,1775,TTN,MCO,75,0,11,0,0,0,57
1,F9,1821,TTN,RSW,60,0,0,0,0,0,46
1,F9,1822,RSW,TTN,57,0,14,0,0,0,41
1,YX,3401,CLT,EWR,-3,0,,,,,
1,YX,3402,CLT,EWR,-5,0,,,,,
1,YX,3403,EWR,OMA,-6,0,,,,,
1,YX,3404,BTV,EWR,-1,0,,,,,
1,YX,3406,ATL,EWR,249,0,2,0,0,0,226
1,YX,3408,CMH,EWR,-4,0,,,,,
1,YX,3409,DTW,EWR,87,0,0,0,81,0,0
1,YX,3410,DTW,EWR,21,0,,,,,
1,YX,3416,DFW,EWR,45,0,,,,,
1,YX,3417,EWR,DFW,11,0,11,0,18,0,0
1,YX,3418,EWR,DTW,21,0,9,0,3,0,12
1,YX,3419,EWR,DTW,-4,0,,,,,
1,YX,3420,EWR,DTW,0,0,,,,,
1,YX,3421,EWR,IND,-3,0,,,,,
1,YX,3422,MCI,EWR,36,0,,,,,
1,YX,3423,EWR,MSP,-3,0,,,,,
1,YX,3424,EWR,MSP,59,0,2,0,0,0,51
1,YX,3426,EWR,PIT,118,0,4,0,0,0,112
1,YX,3427,CLT,EWR,46,0,0,0,36,0,0
1,YX,3428,CMH,EWR,-5,0,,,,,
1,YX,3429,EWR,PIT,8,0,,,,,
1,YX,3430,EWR,RDU,9,0,,,,,
1,YX,3431,EWR,RDU,-5,0,,,,,
1,YX,3434,EWR,CHS,-6,0,,,,,
1,YX,3436,DCA,EWR,9,0,0,0,15,0,0
1,YX,3437,RDU,EWR,-5,0,,,,,
1,YX,3444,DFW,EWR,24,0,,,,,
1,YX,3445,EWR,PIT,-5,0,,,,,
1,YX,3448,ATL,EWR,8,0,,,,,
1,YX,3452,PIT,EWR,-5,0,,,,,
1,YX,3453,PIT,EWR,-9,0,,,,,
1,YX,3455,PIT,EWR,29,0,,,,,
1,YX,3456,EWR,CLT,-3,0,,,,,
1,YX,3457,EWR,DCA,-10,0,,,,,
1,YX,3462,RDU,EWR,28,0,,,,,
1,YX,3463,EWR,ORF,0,0,,,,,
1,YX,3465,DFW,EWR,12,0,,,,,
1,YX,3467,DCA,EWR,30,0,,,,,
1,YX,3477,AUS,EWR,18,0,,,,,
1,YX,3489,EWR,ATL,-2,0,,,,,
1,YX,3491,DTW,EWR,-5,0,,,,,
1,YX,3492,EWR,CLT,4,0,,,,,
1,YX,3493,EWR,MCI,-4,0,,,,,
1,YX,3497,AUS,EWR,25,0,,,,,
1,YX,3499,EWR,CLT,-3,0,,,,,
1,YX,3500,EWR,SYR,6,0,,,,,
1,YX,3501,DTW,EWR,8,0,6,0,9,0,2
1,YX,3502,EWR,SDF,-1,0,,,,,
1,YX,3503,EWR,DTW,8,0,,,,,
1,YX,3504,EWR,SDF,18,0,6,0,5,0,12
1,YX,3509,MCI,EWR,16,0,6,0,4,0,10
1,YX,3515,EWR,DFW,-1,0,0,0,15,0,0
1,YX,3516,EWR,EYW,-5,0,,,,,
1,YX,3520,MSP,EWR,-5,0,,,,,
1,YX,3521,EWR,MSP,29,0,10,0,0,0,15
1,YX,3522,SYR,EWR,30,0,,,,,
1,YX,3524,EWR,OMA,35,0,0,0,11,0,35
1,YX,3526,DTW,EWR,39,0,0,0,0,0,15
1,YX,3527,EWR,OMA,57,0,57,0,6,0,0
1,YX,3530,EWR,DTW,0,0,,,,,
1,YX,3531,EWR,MSP,34,0,0,0,2,0,34
1,YX,3532,EWR,OKC,-9,0,,,,,
1,YX,3535,EWR,PWM,-5,0,,,,,
1,YX,3537,EWR,DTW,-12,0,,,,,
1,YX,3538,MSP,EWR,21,0,,,,,
1,YX,3539,EWR,BNA,-7,0,,,,,
1,YX,3540,PWM,EWR,3,0,,,,,
1,YX,3544,BNA,EWR,-7,0,,,,,
1,YX,3546,EWR,SAT,-3,0,0,0,41,0,0
1,YX,3548,MSY,EWR,16,0,,,,,
1,YX,3555,EWR,SRQ,-2,0,,,,,
1,YX,3558,EYW,EWR,105,0,0,0,84,0,0
1,YX,3563,EYW,EWR,46,0,,,,,
1,YX,3570,DFW,EWR,-6,0,,,,,
1,YX,3571,EWR,MSY,-5,0,,,,,
1,YX,3573,EWR,ORF,13,0,7,0,7,0,6
1,YX,3574,EWR,DFW,-1,0,,,,,
1,YX,3575,EWR,PIT,-10,0,,,,,
1,YX,3582,ORF,EWR,47,0,0,0,12,0,42
1,YX,3585,PIT,EWR,-5,0,,,,,
1,YX,3586,DCA,EWR,-2,0,,,,,
1,YX,3598,EWR,DTW,59,0,47,0,0,0,0
1,YX,3600,OMA,EWR,-7,0,,,,,
1,YX,3601,EWR,AUS,-3,0,0,0,30,0,0
1,YX,3603,IND,EWR,-3,0,,,,,
1,YX,3610,OKC,EWR,-4,0,,,,,
1,YX,3626,JAX,EWR,28,0,,,,,
1,YX,3634,EWR,DCA,-7,0,,,,,
1,YX,3639,EWR,CMH,-4,0,,,,,
1,YX,3643,EWR,CLT,-1,0,,,,,
1,YX,3644,RDU,EWR,15,0,,,,,
1,YX,3651,CLT,EWR,-6,0,,,,,
1,YX,3655,CLT,EWR,-7,0,,,,,
1,YX,3658,MSP,EWR,13,0,,,,,
1,YX,3661,SDF,EWR,52,0,0,0,16,0,16
1,YX,3664,SRQ,EWR,46,0,0,0,20,0,0
1,YX,3669,EWR,RDU,51,0,8,0,0,0,34
1,YX,3670,EWR,PIT,1,0,,,,,
1,YX,3673,MSP,EWR,-5,0,,,,,
1,YX,3674,PIT,EWR,-10,0,,,,,
1,YX,3677,EWR,CVG,-2,0,0,0,15,0,0
1,YX,3678,ATL,EWR,-1,0,,,,,
1,YX,3681,CLE,EWR,-7,0,,,,,
1,YX,3688,EWR,ATL,-2,0,,,,,
1,YX,3691,ORF,EWR,-6,0,,,,,
1,YX,3697,EWR,ATL,22,0,2,0,0,0,17
1,YX,3698,EWR,AUS,6,0,6,0,18,0,0
1,YX,3704,SAT,EWR,66,0,0,0,20,0,20
1,YX,3705,EWR,MCI,-6,0,0,0,17,0,0
1,YX,3706,EWR,IND,0,0,,,,,
1,YX,3707,OMA,EWR,47,0,0,0,4,0,30
1,YX,3748,DTW,EWR,18,0,0,0,16,0,17
1,YX,3752,OMA,EWR,41,0,2,0,0,0,21
1,YX,3756,DTW,EWR,-10,0,,,,,
1,YX,3496,EWR,EYW,72,0,55,0,0,0,0
1,9E,3295,DTW,EWR,83,0,0,0,59,0,0
1,9E,3483,EWR,DTW,-9,0,0,0,17,0,0
1,NK,703,EWR,IAH,-10,0,,,,,
1,NK,712,IAH,EWR,-1,0,,,,,
1,NK,757,EWR,LAS,-2,0,,,,,
1,NK,760,LAS,EWR,0,0,,,,,
1,NK,936,RSW,ACY,-7,0,,,,,
1,NK,938,RSW,ACY,9,0,,,,,
1,NK,943,ACY,RSW,-10,0,,,,,
1,NK,945,ACY,RSW,-2,0,,,,,
1,NK,1130,MCO,EWR,8,0,,,,,
1,NK,1148,EWR,ATL,-5,0,,,,,
1,NK,1150,MSY,EWR,-10,0,,,,,
1,NK,1159,EWR,MCO,-12,0,,,,,
1,NK,1165,ATL,EWR,-3,0,,,,,
1,NK,138,MCO,ACY,-5,0,,,,,
1,NK,139,EWR,MCO,3,0,,,,,
1,NK,140,MCO,EWR,35,0,0,0,18,0,0
1,NK,149,EWR,MCO,-7,0,,,,,
1,NK,150,MCO,EWR,0,0,,,,,
1,NK,151,ACY,PBI,-4,0,,,,,
1,NK,152,PBI,ACY,1,0,,,,,
1,NK,1520,FLL,EWR,8,0,,,,,
1,NK,1529,EWR,FLL,-2,0,,,,,
1,NK,218,FLL,ACY,-3,0,,,,,
1,NK,235,ACY,FLL,-3,0,,,,,
1,NK,259,ACY,FLL,-10,0,,,,,
1,NK,262,FLL,ACY,12,0,,,,,
1,NK,265,ACY,FLL,-6,0,,,,,
1,NK,268,FLL,ACY,-6,0,,,,,
1,NK,303,ACY,MCO,-7,0,,,,,
1,NK,304,MCO,ACY,-3,0,,,,,
1,NK,311,ACY,MCO,-11,0,,,,,
1,NK,341,ACY,TPA,-9,0,,,,,
1,NK,348,TPA,ACY,-4,0,,,,,
1,NK,350,MYR,ACY,-20,0,,,,,
1,NK,379,ACY,MYR,-14,0,,,,,
1,OO,2953,EWR,ORD,58,0,0,0,0,0,57
1,OO,2953,ORD,EWR,71,0,54,0,0,0,10
1,OO,3070,EWR,ORD,93,0,0,0,30,0,93
1,OO,3070,ORD,EWR,67,0,67,0,41,0,0
1,OO,3628,EWR,MSP,-4,0,,,,,
1,OO,3628,MSP,EWR,0,0,,,,,
1,OO,3732,MSP,EWR,2,0,,,,,
1,AA,2486,EWR,ORD,-10,0,,,,,
1,AA,833,EWR,CLT,-4,0,,,,,
1,AA,868,EWR,CLT,2,0,,,,,
1,AA,299,DFW,EWR,25,0,,,,,
1,AA,322,MIA,EWR,-2,0,,,,,
1,AA,1333,CLT,EWR,2,0,,,,,
1,AA,1333,EWR,PHX,38,0,38,0,38,0,0
1,AA,1352,EWR,PHX,1,0,1,0,47,0,0
1,AA,1382,EWR,DFW,-2,0,,,,,
1,AA,1439,PHX,EWR,0,0,,,,,
2,9E,3289,EWR,RDU,-7,0,0,0,18,0,0
2,9E,3289,RDU,EWR,-3,0,,,,,
2,9E,3299,EWR,RDU,-12,0,,,,,
2,9E,3437,DTW,EWR,-5,0,,,,,
2,9E,3437,EWR,DTW,-9,0,,,,,
2,9E,3457,CVG,EWR,-6,0,,,,,
2,9E,3472,EWR,DTW,-10,0,,,,,
2,9E,3486,EWR,MSP,-9,0,,,,,
2,9E,5083,RDU,EWR,-8,0,,,,,
2,9E,5197,MSP,EWR,-2,0,,,,,
2,9E,5245,EWR,CVG,-9,0,,,,,
2,G4,1348,CVG,EWR,-4,0,,,,,
2,G4,1990,VPS,EWR,305,0,0,305,17,0,0
2,G4,1349,EWR,CVG,-6,0,,,,,
2,NK,703,EWR,IAH,-2,0,0,0,36,0,0
2,NK,712,IAH,EWR,8,0,,,,,
2,NK,757,EWR,LAS,-13,0,,,,,
2,NK,760,LAS,EWR,-9,0,,,,,
2,NK,791,EWR,MYR,-4,0,,,,,
2,NK,792,MYR,EWR,-2,0,,,,,
2,NK,936,RSW,ACY,-7,0,,,,,
2,NK,938,RSW,ACY,-5,0,,,,,
2,NK,943,ACY,RSW,-7,0,,,,,
2,NK,945,ACY,RSW,-5,0,,,,,
2,NK,1130,MCO,EWR,-4,0,,,,,
2,NK,1146,EWR,ATL,12,0,,,,,
2,NK,1150,MSY,EWR,-6,0,,,,,
2,NK,1159,EWR,MCO,0,0,,,,,
2,NK,1163,ATL,EWR,-1,0,,,,,
2,NK,138,MCO,ACY,-2,0,,,,,
2,NK,139,EWR,MCO,-4,0,,,,,
2,NK,140,MCO,EWR,1,0,,,,,
2,NK,149,EWR,MCO,-6,0,,,,,
2,NK,150,MCO,EWR,16,0,,,,,
2,NK,151,ACY,PBI,3,0,,,,,
2,NK,152,PBI,ACY,4,0,,,,,
2,NK,1520,FLL,EWR,-4,0,,,,,
2,NK,1529,EWR,FLL,0,0,,,,,
2,NK,218,FLL,ACY,18,0,,,,,
2,NK,235,ACY,FLL,-6,0,,,,,
2,NK,259,ACY,FLL,-2,0,,,,,
2,NK,262,FLL,ACY,-8,0,,,,,
2,NK,265,ACY,FLL,-16,0,,,,,
2,NK,268,FLL,ACY,-8,0,,,,,
2,NK,303,ACY,MCO,-6,0,0,0,21,0,0
2,NK,304,MCO,ACY,5,0,,,,,
2,NK,311,ACY,MCO,-3,0,,,,,
2,NK,341,ACY,TPA,-2,0,,,,,
2,NK,348,TPA,ACY,-6,0,,,,,
2,NK,350,MYR,ACY,-7,0,,,,,
2,NK,379,ACY,MYR,-4,0,,,,,
2,OO,2953,EWR,ORD,0,0,0,0,23,0,0
2,OO,2953,ORD,EWR,4,0,,,,,
2,OO,3070,EWR,ORD,104,0,0,0,26,0,104
2,OO,3070,ORD,EWR,103,0,77,0,17,0,26
2,OO,3506,DTW,EWR,-6,0,,,,,
2,OO,3506,EWR,DTW,-5,0,,,,,
2,OO,3517,MSP,EWR,2,0,,,,,
2,OO,3830,EWR,MSP,-3,0,,,,,
2,OO,4746,DTW,EWR,-7,0,,,,,
2,OO,4746,EWR,DTW,-12,0,,,,,
2,9E,5286,DTW,EWR,-4,0,,,,,
2,9E,5414,EWR,MSP,-11,0,,,,,
2,9E,5414,MSP,EWR,-4,0,,,,,
2,AA,2486,EWR,ORD,-6,0,,,,,
2,AA,833,CLT,EWR,1,0,,,,,
2,AA,833,EWR,CLT,-1,0,0,0,15,0,0
2,AA,868,EWR,CLT,2,0,,,,,
2,AA,299,DFW,EWR,46,0,13,0,0,0,23
2,AA,322,MIA,EWR,-3,0,,,,,
2,AA,1333,CLT,EWR,-4,0,,,,,
2,AA,1333,EWR,PHX,-6,0,,,,,
2,AA,1352,EWR,PHX,0,0,,,,,
2,AA,1382,DFW,EWR,-2,0,,,,,
2,AA,1382,EWR,DFW,-6,0,,,,,
2,AA,1439,PHX,EWR,-2,0,,,,,
2,AA,1669,EWR,CLT,-1,0,,,,,
2,AA,2371,EWR,PHX,-1,0,,,,,
2,AA,1891,CLT,EWR,-4,0,,,,,
2,AA,1891,EWR,CLT,-5,0,,,,,
2,AA,2071,CLT,EWR,22,0,0,0,0,18,3
2,AA,2625,EWR,CLT,-3,0,,,,,
2,AA,2625,ORD,EWR,8,0,,,,,
2,AA,2728,EWR,DFW,77,0,0,77,10,0,0
2,AA,2736,DFW,EWR,61,0,19,0,0,0,23
2,AA,2814,DFW,EWR,94,0,0,0,0,0,69
2,AA,1489,CLT,EWR,-3,0,,,,,
2,AA,1506,MIA,EWR,2,0,,,,,
2,AA,1575,EWR,CLT,-8,0,,,,,
2,AA,1580,EWR,MIA,-8,0,,,,,
2,AA,1580,PHX,EWR,4,0,,,,,
2,AA,1588,PHX,EWR,0,0,,,,,
2,AA,1025,CLT,EWR,-5,0,,,,,
2,AA,1035,EWR,DFW,36,0,0,0,7,0,36
2,AA,1049,EWR,ORD,-6,0,0,0,29,0,0
2,AA,1060,EWR,MIA,-6,0,,,,,
2,AA,1060,MIA,EWR,-6,0,,,,,
2,AA,1150,EWR,DFW,47,0,0,47,9,0,0
2,AA,1196,EWR,MIA,0,0,,,,,
2,AA,1200,PHX,EWR,13,0,,,,,
2,AA,1216,EWR,PHX,-7,0,,,,,
2,AA,1247,ORD,EWR,86,0,18,14,22,0,32
2,AA,2086,CLT,EWR,4,0,4,0,14,0,0
2,MQ,3506,EWR,ORD,72,0,1,0,33,0,71
2,MQ,3590,ORD,EWR,112,0,95,0,0,0,7
2,WN,2639,AUS,EWR,-5,0,,,,,
2,WN,4870,AUS,EWR,69,0,0,0,0,0,47
2,WN,6438,AUS,EWR,7,0,,,,,
2,WN,487,DEN,EWR,21,0,,,,,
2,WN,6903,DEN,EWR,9,0,,,,,
2,WN,5197,EWR,AUS,30,0,2,0,0,0,25
2,WN,5433,EWR,AUS,-5,0,,,,,
2,WN,6879,EWR,AUS,0,0,,,,,
2,WN,2338,EWR,DEN,-4,0,,,,,
2,WN,2778,EWR,DEN,-4,0,,,,,
2,WN,4045,EWR,FLL,1,0,,,,,
2,WN,6037,EWR,IND,3,0,,,,,
2,WN,2639,EWR,MCO,-6,0,,,,,
2,WN,1273,EWR,MDW,-2,0,,,,,
2,WN,4062,EWR,MDW,9,0,0,0,14,0,9
2,WN,4471,EWR,MDW,-8,0,,,,,
2,WN,4877,EWR,MDW,28,0,4,0,0,0,18
2,WN,5212,EWR,MDW,-5,0,,,,,
2,WN,5512,EWR,MDW,81,0,0,0,3,0,81
2,WN,5851,EWR,MDW,0,0,,,,,
2,WN,1195,EWR,PHX,-4,0,,,,,
2,WN,4184,EWR,STL,-2,0,,,,,
2,WN,6438,EWR,STL,3,0,0,0,27,0,0
2,WN,5066,FLL,EWR,31,0,7,0,0,0,17
2,WN,6888,IND,EWR,-6,0,,,,,
2,WN,6037,MCO,EWR,5,0,,,,,
2,WN,4060,MDW,EWR,24,0,,,,,
2,WN,4854,MDW,EWR,-3,0,,,,,
2,WN,4858,MDW,EWR,58,0,32,0,0,0,0
2,WN,5197,MDW,EWR,25,0,25,0,3,0,0
2,WN,5214,MDW,EWR,15,0,3,0,8,0,12
2,WN,5506,MDW,EWR,104,0,84,0,0,0,0
2,WN,6997,MDW,EWR,4,0,,,,,
2,WN,2777,PHX,EWR,2,0,,,,,
2,WN,5433,STL,EWR,-2,0,,,,,
2,WN,5742,STL,EWR,52,0,17,0,0,0,15
2,G4,1991,EWR,VPS,357,0,35,0,46,0,322
2,B6,6,FLL,EWR,6,0,,,,,
2,B6,27,EWR,MCO,-5,0,,,,,
2,B6,28,MCO,EWR,-3,0,,,,,
2,B6,127,EWR,MCO,61,0,8,0,0,0,50
2,B6,128,MCO,EWR,64,0,16,0,0,0,38
2,B6,205,EWR,FLL,-9,0,,,,,
2,B6,227,EWR,MCO,29,0,17,0,0,0,6
2,B6,244,PBI,EWR,-8,0,,,,,
2,B6,305,EWR,FLL,2,0,2,0,15,0,0
2,B6,306,FLL,EWR,-4,0,,,,,
2,B6,428,MCO,EWR,1,0,,,,,
2,B6,543,EWR,PBI,-4,0,,,,,
2,B6,573,EWR,TPA,-7,0,,,,,
2,B6,574,TPA,EWR,-1,0,,,,,
2,B6,612,RSW,EWR,-3,0,,,,,
2,B6,643,EWR,PBI,7,0,7,0,39,0,0
2,B6,644,PBI,EWR,-3,0,,,,,
2,B6,705,EWR,FLL,26,0,,,,,
2,B6,706,FLL,EWR,1,0,,,,,
2,B6,811,EWR,RSW,-6,0,,,,,
2,B6,812,RSW,EWR,3,0,,,,,
2,B6,828,MCO,EWR,23,0,,,,,
2,B6,905,EWR,FLL,-10,0,,,,,
2,B6,927,EWR,MCO,-8,0,,,,,
2,B6,928,MCO,EWR,-5,0,,,,,
2,B6,1043,EWR,PBI,-9,0,,,,,
2,B6,1044,PBI,EWR,19,0,,,,,
2,B6,1143,EWR,PBI,-10,0,,,,,
2,B6,1280,EWR,BOS,-6,0,,,,,
2,B6,1289,EWR,SJU,-3,0,,,,,
2,B6,1290,SJU,EWR,13,0,,,,,
2,B6,1389,EWR,SJU,16,0,,,,,
2,B6,1443,EWR,PBI,-8,0,,,,,
2,B6,1505,EWR,FLL,-8,0,,,,,
2,B6,1511,EWR,RSW,-3,0,,,,,
2,B6,1512,RSW,EWR,0,0,,,,,
2,B6,1527,EWR,MCO,67,0,51,0,0,0,0
2,B6,1606,FLL,EWR,-3,0,,,,,
2,B6,1679,BOS,EWR,-8,0,,,,,
2,B6,1827,EWR,MCO,-5,0,,,,,
2,B6,1944,PBI,EWR,-10,0,,,,,
2,B6,1973,EWR,TPA,-4,0,,,,,
2,B6,1990,SJU,EWR,-5,0,,,,,
2,B6,2006,FLL,EWR,0,0,,,,,
2,B6,2028,MCO,EWR,-1,0,,,,,
2,B6,2044,PBI,EWR,3,0,,,,,
2,B6,2074,TPA,EWR,-1,0,,,,,
2,B6,2227,EWR,MCO,4,0,,,,,
2,B6,2279,BOS,EWR,-10,0,,,,,
2,B6,2280,EWR,BOS,-10,0,,,,,
2,B6,2579,BOS,EWR,-10,0,,,,,
2,B6,2580,EWR,BOS,-9,0,,,,,
2,B6,2828,MCO,EWR,4,0,,,,,
2,B6,2905,EWR,RSW,-13,0,,,,,
2,B6,2979,BOS,EWR,76,0,12,0,0,0,47
2,B6,2980,EWR,BOS,53,0,0,0,0,0,44
2,NK,521,EWR,FLL,-2,0,,,,,
2,NK,528,FLL,EWR,-3,0,,,,,
2,NK,473,EWR,MSY,-3,0,,,,,
2,AS,8,SEA,EWR,1,0,,,,,
2,AS,11,EWR,SEA,-5,0,,,,,
2,AS,14,SEA,EWR,-4,0,,,,,
2,AS,31,EWR,SEA,-5,0,,,,,
2,AS,53,EWR,PDX,2,0,,,,,
2,AS,54,PDX,EWR,-5,0,,,,,
2,AS,77,EWR,LAX,-2,0,,,,,
2,AS,162,LAX,EWR,-5,0,,,,,
2,AS,772,SAN,EWR,3,0,,,,,
2,AS,773,EWR,SAN,2,0,,,,,
2,AS,783,EWR,SJC,1,0,,,,,
2,AS,786,SJC,EWR,6,0,,,,,
2,AS,790,SEA,EWR,-3,0,,,,,
2,AS,791,EWR,SEA,2,0,0,0,17,0,0
2,AS,1156,LAX,EWR,37,0,30,0,0,0,0
2,AS,1161,EWR,LAX,-12,0,,,,,
2,AS,1165,EWR,LAX,-3,0,,,,,
2,AS,1166,LAX,EWR,-5,0,,,,,
2,AS,1167,EWR,LAX,12,0,,,,,
2,AS,1168,LAX,EWR,-8,0,,,,,
2,AS,1174,SFO,EWR,-2,0,,,,,
2,AS,1176,SFO,EWR,-14,0,,,,,
2,AS,1178,SFO,EWR,-5,0,,,,,
2,AS,1182,SFO,EWR,4,0,,,,,
2,AS,1183,EWR,SFO,-1,0,,,,,
2,AS,1187,EWR,SFO,-12,0,,,,,
2,AS,1193,EWR,SFO,-10,0,,,,,
2,AS,1195,EWR,SFO,-7,0,,,,,
2,EV,4162,STL,EWR,-2,0,,,,,
2,EV,4166,GSP,EWR,-8,0,,,,,
2,EV,4179,SYR,EWR,-10,0,,,,,
2,EV,4231,PVD,EWR,-8,0,,,,,
2,EV,4233,EWR,DCA,16,0,0,0,22,0,0
2,EV,4234,STL,EWR,4,0,,,,,
2,EV,4240,PWM,EWR,-9,0,,,,,
2,EV,4241,EWR,PWM,-2,0,0,0,20,0,0
2,F9,1774,MCO,TTN,27,0,,,,,
2,F9,1777,TTN,MCO,-5,0,,,,,
2,F9,872,PBI,TTN,12,0,,,,,
2,F9,875,TTN,PBI,13,0,,,,,
2,F9,1775,TTN,MCO,-2,0,,,,,
2,F9,1820,RSW,TTN,13,0,,,,,
2,F9,1823,TTN,RSW,-9,0,,,,,
2,F9,869,TTN,BNA,46,0,42,0,41,0,1
2,F9,870,BNA,TTN,88,0,9,0,19,0,43
2,F9,1776,MCO,TTN,-1,0,,,,,
2,F9,2074,FLL,TTN,1,0,,,,,
2,F9,2075,TTN,FLL,4,0,,,,,
2,YX,3401,CLT,EWR,-3,0,,,,,
2,YX,3402,CLT,EWR,-3,0,,,,,
2,YX,3403,EWR,OMA,-3,0,0,0,28,0,0
2,YX,3406,ATL,EWR,-2,0,,,,,
2,YX,3408,CMH,EWR,-10,0,,,,,
2,YX,3409,DTW,EWR,-6,0,,,,,
2,YX,3410,DTW,EWR,11,0,2,0,6,0,9
2,YX,3416,DFW,EWR,48,0,0,0,9,0,48
2,YX,3418,EWR,DTW,0,0,,,,,
2,YX,3419,EWR,DTW,14,0,14,0,27,0,0
2,YX,3420,EWR,DTW,-1,0,,,,,
2,YX,3421,EWR,IND,62,0,21,0,0,0,37
2,YX,3423,EWR,MSP,-8,0,,,,,
2,YX,3424,EWR,MSP,-2,0,,,,,
2,YX,3425,EWR,PIT,-3,0,,,,,
2,YX,3426,EWR,PIT,-5,0,,,,,
2,YX,3427,CLT,EWR,2,0,,,,,
2,YX,3428,CMH,EWR,-10,0,,,,,
2,YX,3429,EWR,PIT,19,0,,,,,
2,YX,3430,EWR,RDU,-8,0,,,,,
2,YX,3431,EWR,RDU,-8,0,,,,,
2,YX,3432,EWR,RDU,13,0,,,,,
2,YX,3434,EWR,CHS,-8,0,,,,,
2,YX,3436,DCA,EWR,-2,0,,,,,
2,YX,3437,RDU,EWR,-4,0,,,,,
2,YX,3444,DFW,EWR,24,0,0,0,0,0,15
2,YX,3445,EWR,PIT,65,0,0,0,1,0,65
2,YX,3446,ATL,EWR,-6,0,,,,,
2,YX,3448,ATL,EWR,17,0,,,,,
2,YX,3451,PIT,EWR,-2,0,,,,,
2,YX,3452,PIT,EWR,-1,0,,,,,
2,YX,3453,PIT,EWR,-11,0,,,,,
2,YX,3455,PIT,EWR,109,0,102,0,0,0,0
2,YX,3456,EWR,CLT,-4,0,,,,,
2,YX,3457,EWR,DCA,-3,0,,,,,
2,YX,3462,RDU,EWR,-7,0,,,,,
2,YX,3463,EWR,ORF,52,0,33,0,0,0,12
2,YX,3465,DFW,EWR,90,0,0,0,0,0,58
2,YX,3467,DCA,EWR,53,0,0,0,0,0,43
2,YX,3477,AUS,EWR,51,0,0,0,0,0,22
2,YX,3479,EWR,ATL,0,0,,,,,
2,YX,3487,EWR,CLT,-9,0,,,,,
2,YX,3489,EWR,ATL,45,0,29,0,0,0,6
2,YX,3491,DTW,EWR,-10,0,,,,,
2,YX,3492,EWR,CLT,-3,0,,,,,
2,YX,3493,EWR,MCI,9,0,9,0,27,0,0
2,YX,3496,EWR,EYW,-5,0,,,,,
2,YX,3497,AUS,EWR,39,0,9,0,0,0,9
2,YX,3499,EWR,CLT,46,0,4,0,3,0,42
2,YX,3500,EWR,SYR,46,0,33,0,0,0,0
2,YX,3501,DTW,EWR,-6,0,,,,,
2,YX,3502,EWR,SDF,-7,0,,,,,
2,YX,3503,EWR,DTW,-7,0,,,,,
